     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
 222222222,        10,         0,       0,estimated,anon32,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2087,\u2087,\u2087"",""noise"":""uniform"",""p"":0.001,""q"":4620,""r"":42.6,""state"":""T""}",
71428571429,        10,         0,       0,estimated,anon33,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2083,\u2085,\u2085\u00d7T20\u2082\u2083,\u2081\u2081,\u2081\u2083"",""noise"":""uniform"",""p"":0.001,""q"":43300,""r"":130.0,""state"":""T""}",
384615384615,        10,         0,       0,estimated,anon34,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2083,\u2085,\u2085\u00d7T20\u2082\u2087,\u2081\u2083,\u2081\u2085"",""noise"":""uniform"",""p"":0.001,""q"":46800,""r"":157.0,""state"":""T""}",
3703703703704,        10,         0,       0,estimated,anon35,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2081,\u2085,\u2085\u00d7T15\u2082\u2085,\u2081\u2081,\u2081\u2081"",""noise"":""uniform"",""p"":0.001,""q"":30700,""r"":82.5,""state"":""T""}",
303030303030303,        10,         0,       0,estimated,anon36,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2083,\u2085,\u2085\u00d7T15\u2082\u2089,\u2081\u2081,\u2081\u2083"",""noise"":""uniform"",""p"":0.001,""q"":39100,""r"":97.5,""state"":""T""}",
222222222222222229504,        10,         0,       0,estimated,anon37,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2087,\u2087,\u2087\u00d7T15\u2084\u2081,\u2081\u2087,\u2081\u2087"",""noise"":""uniform"",""p"":0.001,""q"":73400,""r"":128.0,""state"":""T""}",
6666666667,        10,         0,       0,estimated,anon38,"{""c"":""2020 Litinski"",""lbl"":""T15\u2089,\u2083,\u2083"",""noise"":""uniform"",""p"":0.0001,""q"":762,""r"":36.2,""state"":""T""}",
16393442623,        10,         0,       0,estimated,anon39,"{""c"":""2020 Litinski"",""lbl"":""T15\u2089,\u2085,\u2085\u00d7T15\u2082\u2081,\u2089,\u2081\u2081"",""noise"":""uniform"",""p"":0.001,""q"":7780,""r"":469.0,""state"":""T""}",
138888888888889,        10,         0,       0,estimated,anon40,"{""c"":""2020 Litinski"",""lbl"":""T15\u2087,\u2083,\u2083\u00d7CCZ8\u2081\u2085,\u2087,\u2089"",""noise"":""uniform"",""p"":0.0001,""q"":12400,""r"":36.1,""state"":""CCZ""}",
192307692308,        10,         0,       0,estimated,anon41,"{""c"":""2020 Litinski"",""lbl"":""T15\u2081\u2083,\u2087,\u2087\u00d7CCZ8\u2082\u2085,\u2081\u2085,\u2081\u2085"",""noise"":""uniform"",""p"":0.001,""q"":47000,""r"":60.0,""state"":""CCZ""}",
285714285714,        10,         0,       0,estimated,anon42,"{""c"":""2019 Litinski"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.0001,""q"":3720,""r"":143.0,""state"":""T""}",
158730158730,        10,         0,       0,estimated,anon43,"{""c"":""2018 Gidney et al"",""lbl"":""T15\u00d7CCZ8"",""noise"":""uniform"",""p"":0.001,""q"":126400,""r"":171.0,""state"":""CCZ""}",
317460317460,        10,         0,       0,estimated,anon44,"{""c"":""2018 Gidney et al"",""lbl"":""T15\u21922T"",""noise"":""uniform"",""p"":0.001,""q"":126400,""r"":101.0,""state"":""T""}",
1000000000000000,        10,         0,       0,estimated,anon45,"{""c"":""2018 Fowler et al"",""lbl"":""T15\u00d7T15"",""noise"":""uniform"",""p"":0.001,""q"":177000,""r"":202.0,""state"":""T""}",
 285714286,        10,         0,       0,estimated,anon46,"{""c"":""2018 Fowler et al"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.001,""q"":14400,""r"":120.0,""state"":""T""}",
3333333333333334,        10,         0,       0,estimated,anon47,"{""c"":""2012 Fowler et al"",""lbl"":""T15\u00d7T15"",""noise"":""uniform"",""p"":0.001,""q"":800000,""r"":250.0,""state"":""T""}",
    100000,        10,         0,       0,estimated,anon48,"{""c"":""2024 Itogawa et al"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.001,""q"":25,""r"":4.0,""state"":""T[d=3]""}",
1000000000,        10,         0,       0,estimated,anon49,"{""c"":""2024 Hirano et al"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.001,""q"":300000.0,""r"":1.0,""state"":""T""}",
100000000000,        10,         0,       0,estimated,anon50,"{""c"":""2024 Hirano et al"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.001,""q"":600000.0,""r"":1.0,""state"":""T""}",
500000000000,        10,         0,       0,estimated,anon51,"{""c"":""2024 Hirano et al"",""lbl"":""T15"",""noise"":""uniform"",""p"":0.001,""q"":2000000.0,""r"":1.0,""state"":""T""}",
    176820,      1043,         0,       0,internal_correlated,ref52,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":19,""r"":2,""state"":""Y""}",
    795024,      1002,         0,       0,internal_correlated,ref53,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":53,""r"":3,""state"":""Y""}",
   4576092,      1004,         0,       0,internal_correlated,ref54,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":103,""r"":4,""state"":""Y""}",
  28490252,      1005,         0,       0,internal_correlated,ref55,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":169,""r"":5,""state"":""Y""}",
 191186402,      1045,         0,       0,internal_correlated,ref56,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":251,""r"":6,""state"":""Y""}",
1378896852,      1008,         0,       0,internal_correlated,ref57,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":349,""r"":7,""state"":""Y""}",
2000000000,       230,         0,       0,internal_correlated,ref58,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":463,""r"":8,""state"":""Y""}",
2000000000,        28,         0,       0,internal_correlated,ref59,"{""c"":""Preparing S|+\u27e9, for comparison"",""lbl"":"""",""noise"":""SI1000"",""p"":0.001,""q"":593,""r"":9,""state"":""Y""}",
 472937245,         1,         0,       0,projected,ref61,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":740,""r"":10,""state"":""Y""}",
2955857781,         1,         0,       0,projected,ref62,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":902,""r"":11,""state"":""Y""}",
18474111130,         1,         0,       0,projected,ref63,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":1080,""r"":12,""state"":""Y""}",
115463194561,         1,         0,       0,projected,ref64,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":1274,""r"":13,""state"":""Y""}",
721644966006,         1,         0,       0,projected,ref65,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":1484,""r"":14,""state"":""Y""}",
4510281037540,         1,         0,       0,projected,ref66,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":1710,""r"":15,""state"":""Y""}",
28189256484623,         1,         0,       0,projected,ref67,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":1952,""r"":16,""state"":""Y""}",
176182853028894,         1,         0,       0,projected,ref68,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":2210,""r"":17,""state"":""Y""}",
1101142831430590,         1,         0,       0,projected,ref69,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":2484,""r"":18,""state"":""Y""}",
6882142696441190,         1,         0,       0,projected,ref70,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":2774,""r"":19,""state"":""Y""}",
43013391852757440,         1,         0,       0,projected,ref71,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":3080,""r"":20,""state"":""Y""}",
268833699079733984,         1,         0,       0,projected,ref72,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":3402,""r"":21,""state"":""Y""}",
1680210619248337408,         1,         0,       0,projected,ref73,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":3740,""r"":22,""state"":""Y""}",
10501316370302107648,         1,         0,       0,projected,ref74,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":4094,""r"":23,""state"":""Y""}",
65633227314388189184,         1,         0,       0,projected,ref75,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":4464,""r"":24,""state"":""Y""}",
410207670714926104576,         1,         0,       0,projected,ref76,"{""c"":""Preparing S|+\u27e9, for comparison"",""noise"":""SI1000"",""p"":0.001,""projected"":1,""q"":4850,""r"":25,""state"":""Y""}",
4377310754,      2058,1371081100,       0,perfectionist,ref77,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""g"":""css"",""noise"":""uniform"",""p"":0.001,""q"":15,""r"":4,""state"":""T[d=3]""}",
1000000000000,       100,856037097464,       0,perfectionist,ref78,"{""b"":""Y"",""c"":""2024 This Work (d1=5)"",""d1"":5,""g"":""css"",""noise"":""uniform"",""p"":0.001,""q"":42,""r"":10,""state"":""T[d=5]""}",
1000000000,       152, 492886958,       0,desaturation,ref79,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":77,""noise"":""uniform"",""p"":0.0005,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":266412484,""src_errors"":444812,""src_shots"":1000000000,""state"":""T"",""v"":4433.630050313343}",
1000000000,       224, 432679751,       0,desaturation,ref80,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":70,""noise"":""uniform"",""p"":0.0005,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":266412484,""src_errors"":444812,""src_shots"":1000000000,""state"":""T"",""v"":3963.1083605426047}",
1000000000,       520, 369237796,       0,desaturation,ref81,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":55,""noise"":""uniform"",""p"":0.0005,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":266412484,""src_errors"":444812,""src_shots"":1000000000,""state"":""T"",""v"":3564.499596930529}",
1000000000,      9082, 297348970,       0,desaturation,ref82,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":44,""noise"":""uniform"",""p"":0.0005,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":266412484,""src_errors"":444812,""src_shots"":1000000000,""state"":""T"",""v"":3199.812603871103}",
1000000000,       598, 774580093,       0,desaturation,ref83,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":69,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":8070.606179632966}",
1000000000,       766, 742572352,       0,desaturation,ref84,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":66,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":7067.132487830089}",
1000000000,       972, 710495744,       0,desaturation,ref85,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":63,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":6284.105524329454}",
1000000000,      1354, 673497707,       0,desaturation,ref86,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":58,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":5572.013837117182}",
1000000000,      2502, 632356989,       0,desaturation,ref87,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":51,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":4948.483284091285}",
1000000000,     12426, 576032831,       0,desaturation,ref88,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":45,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":4291.075883865169}",
1000000000,     30274, 528845363,       0,desaturation,ref89,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":40,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":3861.3125109633347}",
1000000000,    338020, 475243842,       0,desaturation,ref90,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":21,""noise"":""uniform"",""p"":0.001,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":461257857,""src_errors"":1656461,""src_shots"":1000000000,""state"":""T"",""v"":3466.8965131924924}",
1000000000,       800, 967885597,       0,desaturation,ref91,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":60,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":37284.10300576104}",
1000000000,      1110, 959810355,       0,desaturation,ref92,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":58,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":29792.666977290326}",
1000000000,      1342, 955237843,       0,desaturation,ref93,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":57,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":26749.307666753448}",
1000000000,      1842, 946153251,       0,desaturation,ref94,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":55,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":22236.378828005407}",
1000000000,      2684, 935963964,       0,desaturation,ref95,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":53,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":18698.170346155115}",
1000000000,      3654, 926688476,       0,desaturation,ref96,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":51,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":16332.448762359943}",
1000000000,      5014, 917591804,       0,desaturation,ref97,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":49,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":14529.582827180458}",
1000000000,      6876, 907979883,       0,desaturation,ref98,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":47,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":13011.901619517843}",
1000000000,     11390, 892588003,       0,desaturation,ref99,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":44,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":11147.327513336535}",
1000000000,     23616, 875514899,       0,desaturation,ref100,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":41,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":9618.474016585498}",
1000000000,     40494, 855908295,       0,desaturation,ref101,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":39,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":8309.685206518456}",
1000000000,     66302, 834825846,       0,desaturation,ref102,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":37,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":7249.0561048705085}",
1000000000,    117544, 812807858,       0,desaturation,ref103,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":34,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":6396.40476692938}",
1000000000,    214982, 791615616,       0,desaturation,ref104,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":31,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":5745.904210463877}",
1000000000,    517022, 762205462,       0,desaturation,ref105,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":25,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":5035.257409573139}",
1000000000,   1650412, 735338944,       0,desaturation,ref106,"{""b"":""Y"",""c"":""2024 This Work (d1=3)"",""d1"":3,""d2"":15,""g"":""css"",""gap"":17,""noise"":""uniform"",""p"":0.002,""q"":454,""r"":13,""r1"":3,""r2"":5,""src_discards"":708349537,""src_errors"":5819684,""src_shots"":1000000000,""state"":""T"",""v"":4524.1137004324555}",
1134463380480,         4,1041982591001,       0,desaturation,ref107,"{""b"":""Y"",""c"":""2024 This Work (d1=5)"",""d1"":5,""d2"":15,""g"":""css"",""gap"":131,""noise"":""uniform"",""p"":0.0005,""q"":463,""r"":20,""r1"":5,""r2"":5,""src_discards"":876711292528,""src_errors"":15233528,""src_shots"":1134463380480,""state"":""T"",""v"":18963.460657305823}",
1134463380480,         6,1015173802069,       0,desaturation,ref108,"{""b"":""Y"",""c"":""2024 This Work (d1=5)"",""d1"":5,""d2"":15,""g"":""css"",""gap"":123,""noise"":""uniform"",""p"":0.0005,""q"":463,""r"":20,""r1"":5,""r2"":5,""src_discards"":876711292528,""src_errors"":15233528,""src_shots"":1134463380480,""state"":""T"",""v"":14701.668294938665}",
1134463380480,         8,1000599069245,       0,desaturation,ref109,"{""b"":""Y"",""c"":""2024 This Work (d1=5)"",""d1"":5,""d2"":15,""g"":""css"",""gap"":117,""noise"":""uniform"",""p"":0.0005,""q"":463,""r"":20,""r1"":5,""r2"":5,""src_discards"":876711292528,""src_errors"":15233528,""src_shots"":1134463380480,""state"":""T"",""v"":13100.99605086575}",
